020.170.239.000,346746624
020.176.252.000,347143168
020.177.037.000,347153664
020.178.189.000,347258112
020.179.087.000,347297536
020.179.097.000,347300096
020.183.171.000,347581184
020.185.180.000,347714560
020.189.000.000,347930624
020.190.225.000,348053760
020.193.013.000,348196096
020.193.055.000,348206848
020.197.014.000,348458496
020.204.057.000,348928256
020.215.226.000,349692416
020.218.156.000,349871104
020.229.027.000,350558976
020.248.172.000,351841280
020.253.032.000,352133120
021.008.249.000,352909568
021.011.212.000,353096704
021.025.003.000,353960704
021.031.229.000,354411776
021.036.189.000,354729216
021.041.224.000,355065856
021.042.245.000,355136768
021.047.250.000,355465728
021.054.161.000,355901696
021.067.146.000,356749824
021.088.066.000,358105600
021.088.235.000,358148864
021.093.168.000,358459392
021.102.218.000,359062016
021.103.020.000,359076864
021.104.064.000,359153664
021.108.051.000,359412480
021.109.089.000,359487744
021.110.254.000,359595520
021.130.226.000,360899072
021.133.143.000,361074432
021.135.189.000,361217280
021.145.100.000,361849856
021.149.045.000,362097920
021.150.020.000,362157056
021.157.049.000,362623232
021.159.004.000,362742784
021.166.106.000,363227648
021.170.235.000,363522816
021.171.231.000,363587328
021.172.221.000,363650304
021.177.188.000,363969536
021.181.018.000,364188160
021.182.194.000,364298752
021.183.104.000,364341248
021.190.231.000,364832512
021.196.224.000,365223936
021.197.042.000,365242880
021.204.072.000,365709312
021.213.252.000,366345216
021.221.125.000,366836992
021.223.046.000,366947840
021.226.110.000,367160832
021.226.121.000,367163648
021.230.133.000,367428864
021.231.208.000,367513600
021.234.054.000,367670784
021.245.080.000,368398336
021.252.056.000,368850944
021.254.230.000,369026560
022.001.107.000,369191680
022.002.082.000,369250816
022.006.211.000,369545984
022.009.009.000,369690880
022.015.112.000,370110464
022.018.161.000,370319616
022.020.146.000,370446848
022.026.021.000,370808064
022.026.199.000,370853632
022.029.199.000,371050240
022.030.022.000,371070464
022.035.195.000,371442432
022.050.090.000,372398592
022.058.130.000,372933120
022.059.252.000,373029888
022.072.240.000,373878784
022.075.036.000,374023168
022.078.002.000,374211072
022.081.033.000,374415616
022.095.005.000,375325952
022.097.081.000,375476480
022.097.173.000,375500032
022.112.082.000,376459776
022.114.164.000,376611840
022.115.194.000,376685056
022.131.075.000,377703168
022.138.107.000,378170112
022.145.033.000,378609920
022.161.248.000,379713536
022.173.029.000,380443904
022.178.146.000,380801536
022.178.197.000,380814592
022.183.193.000,381141248
022.187.058.000,381368832
022.192.147.000,381719296
022.208.246.000,382793216
022.210.230.000,382920192
022.213.184.000,383105024
022.232.049.000,384315648
022.236.054.000,384579072
022.251.221.000,385604864
022.254.183.000,385791744
023.013.060.000,386743296
023.013.232.000,386787328
023.019.169.000,387164416
023.020.204.000,387238912
023.024.229.000,387507456
023.029.010.000,387779072
023.031.239.000,387968768
023.032.233.000,388032768
023.033.041.000,388049152
023.045.236.000,388885504
023.046.118.000,388920832
023.049.246.000,389150208
023.051.030.000,389225984
023.054.213.000,389469440
023.068.195.000,390382336
023.083.161.000,391356672
023.083.180.000,391361536
023.087.188.000,391625728
023.094.234.000,392096256
023.097.162.000,392274432
023.098.101.000,392324352
023.100.221.000,392486144
023.103.086.000,392648192
023.115.048.000,393424896
023.132.255.000,394592000
023.154.036.000,395977728
023.161.179.000,396473088
023.162.243.000,396555008
023.171.203.000,397134592
023.177.146.000,397513216
023.182.244.000,397865984
023.187.095.000,398155520
023.194.186.000,398637568
023.195.184.000,398702592
023.198.033.000,398860544
023.207.120.000,399472640
023.209.014.000,399576576
023.209.250.000,399636992
023.215.029.000,399973632
023.225.191.000,400670464
023.226.105.000,400713984
023.243.214.000,401856000
023.251.000.000,402325504
023.251.246.000,402388480
023.255.198.000,402638336
024.001.218.000,402774528
024.004.211.000,402969344
024.007.003.000,403112704
024.012.193.000,403489024
024.014.106.000,403597824
024.016.002.000,403702272
024.019.030.000,403906048
024.019.078.000,403918336
024.027.050.000,404435456
024.037.067.000,405095168
024.038.086.000,405165568
024.049.230.000,405923328
024.049.239.000,405925632
024.055.009.000,406259968
024.055.024.000,406263808
024.060.036.000,406594560
024.061.121.000,406681856
024.064.029.000,406854912
024.072.069.000,407389440
024.073.106.000,407464448
024.078.021.000,407770368
024.080.074.000,407915008
024.086.025.000,408295680
024.088.046.000,408432128
024.103.202.000,409455104
024.109.221.000,409853184
024.118.104.000,410413056
024.118.146.000,410423808
024.118.254.000,410451456
024.119.181.000,410498304
024.123.122.000,410745344
024.143.055.000,412038912
024.143.172.000,412068864
024.152.042.000,412625408
024.163.038.000,413345280
024.166.217.000,413587712
024.178.255.000,414383872
024.181.221.000,414571776
024.194.087.000,415389440
024.212.050.000,416559616
024.220.079.000,417091328
024.222.043.000,417213184
024.226.152.000,417503232
024.253.176.000,419278848
025.008.222.000,420011520
025.011.202.000,420203008
025.013.227.000,420340480
025.021.075.000,420825856
025.022.066.000,420889088
025.025.041.000,421079296
025.025.066.000,421085696
025.027.134.000,421234176
025.028.072.000,421283840
025.043.018.000,422253056
025.043.151.000,422287104
025.044.248.000,422377472
025.045.102.000,422405632
025.050.154.000,422746624
025.057.032.000,423174144
025.059.070.000,423314944
025.060.168.000,423405568
025.060.251.000,423426816
025.063.201.000,423610624
025.070.118.000,424048128
025.075.160.000,424386560
025.076.147.000,424448768
025.078.115.000,424571648
025.088.237.000,425258240
025.090.190.000,425377280
025.093.085.000,425547008
025.096.102.000,425747968
025.118.100.000,427189248
025.131.215.000,428070656
025.132.171.000,428124928
025.137.179.000,428454656
025.144.088.000,428890112
025.146.139.000,429034240
025.148.016.000,429133824
025.152.142.000,429428224
025.159.230.000,429909504
025.164.226.000,430236160
025.166.049.000,430321920
025.168.121.000,430471424
025.168.148.000,430478336
025.178.151.000,431134464
025.187.182.000,431732224
025.189.181.000,431863040
025.194.236.000,432204800
025.196.019.000,432280320
025.200.032.000,432545792
025.203.083.000,432755456
025.204.062.000,432815616
025.205.150.000,432903680
025.207.179.000,433042176
025.214.034.000,433463808
025.225.145.000,434213120
025.232.011.000,434637568
025.238.146.000,435065344
025.245.166.000,435529216
025.248.069.000,435700992
026.002.067.000,436355840
026.003.212.000,436458496
026.021.006.000,437585408
026.022.091.000,437672704
026.037.015.000,438636288
026.047.029.000,439295232
026.047.224.000,439345152
026.049.109.000,439446784
026.053.084.000,439702528
026.057.042.000,439953920
026.067.105.000,440625408
026.069.154.000,440769024
026.076.084.000,441209856
026.087.088.000,441931776
026.092.007.000,442238720
026.095.065.000,442450176
026.119.233.000,444066048
026.144.104.000,445671424
026.150.100.000,446063616
026.158.236.000,446622720
026.167.122.000,447183360
026.168.254.000,447282688
026.170.033.000,447357184
026.170.179.000,447394560
026.181.168.000,448112640
026.186.087.000,448419584
026.187.145.000,448499968
026.196.197.000,449103104
026.196.250.000,449116672
026.197.202.000,449169920
026.200.136.000,449349632
026.202.052.000,449459200
026.211.014.000,450039296
026.214.154.000,450271744
026.219.157.000,450600192
026.221.248.000,450754560
026.224.129.000,450920704
026.227.071.000,451102464
026.235.237.000,451669248
026.236.074.000,451693056
026.249.197.000,452576512
027.003.065.000,453198080
027.004.105.000,453273856
027.022.089.000,454449408
027.026.159.000,454729472
027.033.172.000,455191552
027.034.155.000,455252736
027.036.124.000,455375872
027.038.070.000,455493120
027.042.170.000,455780864
027.051.003.000,456327936
027.053.030.000,456465920
027.053.088.000,456480768
027.054.123.000,456555264
027.067.008.000,457377792
027.078.198.000,458147328
027.080.185.000,458275072
027.085.229.000,458614016
027.092.013.000,459017472
027.096.097.000,459301120
027.101.096.000,459628544
027.102.081.000,459690240
027.105.013.000,459869440
027.140.169.000,462203136
027.141.227.000,462283520
027.143.117.000,462386432
027.145.152.000,462526464
027.152.190.000,462994944
027.160.053.000,463484160
027.162.122.000,463632896
027.162.240.000,463663104
027.163.015.000,463671040
027.165.251.000,463862528
027.170.024.000,464132096
027.174.081.000,464408832
027.178.196.000,464700416
027.193.240.000,465694720
027.210.124.000,466779136
027.210.146.000,466784768
027.218.197.000,467322112
027.226.181.000,467842304
027.230.207.000,468111104
027.233.072.000,468273152
027.237.010.000,468519424
027.237.095.000,468541184
027.240.056.000,468727808
027.246.114.000,469135872
027.247.115.000,469201664
027.248.024.000,469243904
027.251.016.000,469438464
028.007.071.000,470238976
028.012.062.000,470564352
028.021.083.000,471159552
028.023.219.000,471325440
028.024.102.000,471361024
028.028.031.000,471604992
028.033.172.000,471968768
028.034.016.000,471994368
028.061.170.000,473803264
028.072.149.000,474518784
028.074.163.000,474653440
028.082.000.000,475136000
028.082.160.000,475176960
028.083.054.000,475215360
028.090.118.000,475690496
028.091.225.000,475783424
028.110.236.000,477031424
028.115.158.000,477339136
028.125.014.000,477957632
028.127.047.000,478097152
028.131.071.000,478365440
028.146.028.000,479337472
028.147.002.000,479396352
028.147.170.000,479439360
028.163.219.000,480500480
028.166.201.000,480692480
028.169.035.000,480846592
028.172.071.000,481052416
028.182.108.000,481717248
028.187.041.000,482027776
028.188.078.000,482102784
028.196.254.000,482672128
028.202.051.000,483013376
028.208.175.000,483438336
028.229.207.000,484822784
028.249.023.000,486086400
028.251.121.000,486242560
029.001.169.000,486648064
029.007.234.000,487057920
